four,510
four-hour,2
four-page,1
four-year,1
fourteen,28
fourth,64
fourth-grade,1
fourth-grader,1
fox,17
fraction,15
fragments,15
frame,35
framework,39
france,128
frances,1
franchise,3
francis,25
francisco,13
francois,1
frank,38
frankenstein,1
franklinton,1
frankly,1
franklyn,1
frantisek,1
franz,1
fraternal,1
fratricidal,1
fraud,24
frawley,4
freckled,1
fred,23
frederic,1
frederick,1
free,216
free-lance,2
free-spending,1
freed,5
freedom,84
freedoms,2
freelance,1
freely,17
freeman,2
freeze,6
french,173
frequency,28
frequent,28
frequenting,1
frequently,61
fresh,71
freud,16
friday,251
friend,176
friendly,42
friends,155
friendship,20
frigate,4
frigates,1
frightened,21
fringed,1
fritz,1
frivolous,1
from,4496
fromtimetotime,17
front,172
front-page,2
front-runner,5
front-runners,1
frost,2
frowned,13
frozen,15
fruit,41
frustrated,2
frustration,16
ft,12
fu,5
fucking,30
fuel,44
fueled,1
fuels,1
fulfil,12
fulfillment,1
full,288
full-length,1
full-out,1
full-scale,3
full-time,21
fully,92
fumes,2
fun,54
function,80
functional,20
functionaries,1
functions,51
fund,72
fund-raising,2
fundamental,45
fundamentalist,3
fundamentalist-controlled,1
fundamentalist-dominated,1
fundamentalists,5
funded,16
funding,41
fundraisers,1
fundraising,1
funds,78
funeral,34
funerals,4
funny,47
fur,10
furious,13
furniture,35
furs,1
further,379
furthermore,29
fury,11
fusion,12
fussy,1
future,248
futures,15
g,57
ga,1
gabriel,13
gabrielyan,1
gain,62
gained,40
gaining,13
gains,22
galbraith,1
gall,10
gallagher,2
galleries,12
gallery,43
gallon,2
gallons,1
gallows,1
gamble,1
game,154
games,65
gang,19
gangs,1
gangsters,1
gannett,2
gap,36
gaps,11
garage,23
garbage,2
garcia,5
garde,1
garden,109
gardens,37
gardner,4
garnac,2
garner,2
gary,30
gas,91
gases,1
gasoline,4
gastric,21
gate,36
gates,20
gather,18
gathered,36
gathering,4
gatherings,1
gauge,1
gaukler,1
gaulle,10
gave,248
gavel,1
gay,16
gaza,23
gaze,21
gazed,11
gazette,1
gazmin,2
ge,10
gear,21
geared,2
gedda,1
gen,23
gender,20
gene,21
general,389
generally,124
generate,21
generated,26
generation,52
generations,26
generosity,1
generous,25
genes,21
genetic,18
geneva,14
genitals,2
genius,11
gentle,29
gentleman,52
gentlemen,16
gently,40
genuine,33
genuinely,14
geoff,12
geoffrey,17
geographical,16
geography,16
georg,1
george,143
georgia,3
gephardt,19
geraldine,1
german,117
germans,26
germany,110
gerry,1
gesture,21
gestures,1
get,1030
gets,79
getting,216
ghadafi,1
ghost,15
giant,19
gibraltar,2
gibson,10
gid,1
gift,31
gifts,19
gilbert,11
gillette,16
gilmore,1
gingrich,1
ginseng,1
girl,162
girlfriend,12
girls,99
giuliani,1
give,473
giveaways,1
given,422
giventhat,12
gives,106
giving,132
glaciers,1
glad,41
glamorous,2
glance,23
glanced,30
glascoe,2
glasgow,42
glasnost,4
glass,98
glasses,25
glen,1
glenn,2
glimpse,1
global,36
globs,1
gloria,1
glorious,11
glory,17
gloucester,32
gloucestershire,15
gloves,10
glow,1
gmt,3
go,936
go-go,1
goal,63
goals,54
goaltender,1
god,244
godfather,1
gods,14
goes,149
going,701
golcher,3
gold,78
golden,42
golf,39
golfer,1
gomez,1
gon,125
gone,203
good,839
good-natured,1
good-sized,1
goodbye,10
goodness,15
goods,107
goodwill,1
goofing,1
gop,12
gorbachev,34
gordon,28
gore,15
gorge,1
gorgisyan,1
gospel,12
gossipy,1
got,954
gothic,12
gotten,3
gould,12
gov,16
governance,1
governed,10
governing,10
government,782
government-financed,1
government-owned,4
governments,59
governnment,1
governor,49
governors,18
governs,1
grab,3
grabbed,16
grace,16
grade,19
grade-school,1
gradual,12
gradually,38
graduate,5
graduates,11
graduating,1
graduation,1
graf,23
grafs,3
graft,1
graham,60
grain,32
grammar,24
grand,49
grandchildren,3
grandfather,15
grandmother,15
granite,1
grant,79
granted,49
granting,2
grants,23
graph,10
graphic,2
graphics,20
grass,49
grateful,28
grave,16
gravel,12
gravity,12
gray,13
great,489
great-grandfather.,1
great-grandson,1
greater,163
greatest,52
greatly,33
greece,17
greed,1
greek,36
green,157
greenwich,4
greeted,14
greetings,1
gregory,10
grenade,3
grenades,1
grew,50
grey,50
greyness,1
grid,11
grief,15
grievances,2
griffin,1
grifters,1
grigoryants,1
grim,11
grin,11
grinned,18
grip,19
grocery-bagging,1
grooming,1
gross,26
grossly,1
grossman,6
ground,162
grounds,63
groundwater,1
group,471
groups,212
grow,56
growing,102
grown,47
grows,16
growth,140
grubby,1
grunt,1
guadalcanal,1
guadalupe,1
guali,2
guangdong,2
guapi,1
guarantee,34
guaranteed,14
guaranteeing,1
guarantees,1
guarantor,3
guarantors,1
guard,33
guarded,3
guardian,21
guardians,1
guards,23
guatemala,4
guatemalan,1
guenther,11
guenthers,2
guerillas,1
guerrilla,12
guerrillas,17
guess,27
guessed,12
guest,24
guests,37
guidance,33
guide,61
guided,10
guidelines,23
guild,5
guilt,21
guilty,68
guinness,13
guitar,27
gulf,40
gun,44
gun-toting,1
gunboat,2
gunboats,3
gunfire,2
gunman,2
gunmen,4
gunner,1
gunnery,1
guns,23
gunshot,2
gurdian,1
gureghian,2
gusting,1
gusts,1
gusty,2
gut,1
guthrie,1
guy,47
guys,13
gwynne,1
h,70
ha,30
habib,3
habit,25
habits,22
hacienda,2
hacked,1
had,5039
hadn,3
haide,1
haig,1
hail,3
hainan,1
hair,144
hakim,2
hal,1
halabja,1
half,310
half-day,1
half-dozen,1
half-hour,3
half-inch,1
halfway,2
hall,124
hallmark,1
hallqvist,1
hallway,1
halt,20
halted,2
halter,1
halting,3
hamby,1
hamilton,18
hammered,1
hammerschmidt,1
hamper,3
hampered,1
hampshire,12
hams,1
hamtramck,1
hamza,2
hand,358
hand-held,1
handcuffed,2
handed,37
handful,16
handicap,14
handicapped,13
handing,1
handle,39
handled,18
handles,1
handling,29
hands,201
handsome,17
hang,31
hanged,2
hanging,26
hangout,1
hangzhou,1
hanley,8
hanna,1
hanoun,2
hansen,9
happen,96
happened,144
happening,44
happens,58
happier,1
happily,18
happiness,17
happy,118
harassed,1
harassment,5
harbor,3
harbour,18
hard,254
hardened,1
harder,16
hardly,89
hardware,21
harinas,1
harm,23
harmful,1
harmless,2
harmony,12
harold,12
harpenden,1
harpoon,1
harriet,17
harris,19
harry,46
harsh,16
hart,4
hartford,1
harvard,1
harvey,12
has,2870
hasenfus,1
hasn,3
hasten,1
hastings,1
hat,38
hatcher,2
hate,27
hated,17
hatred,11
hatreds,1
hats,1
have,5935
haven,6
having,363
haw,1
hawad,1
hawaii,2
hayes,1
hazard,2
hazards,2
hazy,1
he,7460
head,393
head-on,1
head-on'',1
headdress,1
headed,35
heading,30
headmaster,12
headquarters,42
heads,59
headway,2
heal,1
health,274
healthy,38
hear,142
heard,216
hearing,67
hearings,3
hearst,1
heart,151
heart-surgery,1
hearts,16
heat,64
heater,1
heating,21
heaven,24
heavier,1
heavily,45
heavly,1
heavy,103
hecke,5
hee,1
heeded,2
heels,13
height,40
heights,7
helaluddin,2
held,312
helen,27
helicopter,17
helicopters,4
hell,54
hello,38
helms,1
help,416
helped,88
helpful,33
helping,44
helps,28
hemispheric,1
hems,1
hence,48
henry,80
her,3331
herald,2
herb,1
herbert,12
herbs,1
herdsboy,1
here,733
hereford,11
heritage,24
hermenegildo,1
hero,32
heroes,12
heroin,1
hers,26
herself,173
hertfordshire,1
herzog,1
hesitant,1
hesitated,15
hey,22
hibernating,1
hibernation,1
hidden,35
hide,23
hiding,15
hierarchy,19
high,418
high-income,1
high-level,2
high-orbit,1
high-pressure,1
high-ranking,1
high-speed,3
high-spending,1
higher,167
highest,55
highlight,1
highlighted,11
highlights,2
highly,95
highs,3
hightlighted,1
highway,12
hijacked,1
hilario,1
hill,78
hills,41
hillside,1
hillsides,1
him,1741
himself,325
hindus,1
hint,14
hinted,1
hip,10
hips,1
hire,10
hired,5
hiring,2
hiromi,1
hiroshima,1
his,4724
hispanic,2
historian,17
historians,19
historic,28
historical,58
history,202
hit,108
hitchhikers,1
hitherto,16
hitler,17
hits,1
hitting,12
hiv,16
hockey,3
hodel,1
hodge-podge,1
hodges,1
hoe,1
hoermann,2
hold,157
holder,30
holders,12
holding,82
holdings,12
holds,29
hole,49
holes,27
holiday,77
holidays,30
holland,16
hollow,1
hollowed,1
hollywood,18
holtz,1
holy,32
holzman,1
home,572
home-made,1
homeland,1
homeless,12
homemade,1
homeowners,2
homer,1
homes,62
hon,105
honda,1
honduran,6
hondurans,1
honduras,17
honest,31
honestly,14
honey,13
hong,34
honor,5
honorable,3
honorary,1
honoring,2
honors,1
honour,22
honours,14
hook,11
hope,190
hoped,56
hopeful,4
hopefully,19
hopefuls,1
hopes,49
hoping,39
hopkins,1
horde,1
horizon,14
horizontal,12
hormus,1
hormuz,2
horn,1
horne,2
horrible,17
horror,21
horse,79
horse-drawn,2
horses,49
hospital,181
hospitalized,4
hospitals,32
host,27
hostage,4
hostage-taking,1
hostages,1
hostile,20
hostilities,1
hostility,15
hosting,1
hot,96
hotel,128
hotels,24
hotline,1
hour,124
hour-long,2
hourani,6
hours,227
house,592
household,40
households,20
houses,101
housing,98
houston,12
hovatter,5
hover,1
hovered,1
how,1060
howard,61
howes,3
however,635
howitzers,1
hoyle,2
hoyo,2
hp,11
hubert,1
huddled,1
hudnut,1
hudson,1
huembes,2
huge,84
hugh,21
hughes,19
hull,12
human,211
humane,1
humanitarian,12
humanity,12
humans,21
humid,1
humiliated,1
humorous,2
humour,22
humphrey,1
hun,1
hundred,194
hundreds,55
hung,29
hungary,15
hunger,12
hungry,19
hunt,24
hunter,3
hunters,2
hunting,18
huntington,1
hurdle,2
hurdles,1
hurl,1
hurled,2
hurried,12
hurry,1
hurt,45
hurts,1
husband,116
husbands,10
hussein,3
hut,12
hutchinson,2
hutton,1
hwai,1
hydroelectric,1
hydrogen,12
hypothesis,17
i,9265
ian,53
ibm,58
ibrahim,7
ice,43
iceland,1
ici,14
idea,230
ideal,47
ideally,12
ideas,116
identical,22
identification,23
identified,81
identify,58
identifying,15
identities,1
identity,40
ideological,19
ideologically,2
ideology,21
idle,1
idyllic,1
ie,61
if,2478
ignorance,11
ignore,28
ignored,36
ignoring,13
ii,91
iii,59
ilam,1
ill,49
illegal,36
illegally,1
illicit,1
illinois,7
illiteracy,2
illness,35
illnesses,2
illogical,1
illusions,1
illustrate,16
illustrated,28
illustrates,11
illustration,12
image,79
images,36
imagination,29
imaginative,10
imagine,61
imagined,17
imagining,1
imf,11
imitation,1
imljani,1
immediate,67
immediately,106
immense,14
immigrants,1
immigration,11
imminent,1
immoral,1
immune,2
immunity,1
immunodeficiency,1
impact,79
impacts,1
impasse,1
impeached,1
impeachment,6
impending,1
imperceptibly,1
imperial,24
imperils,2
impersonating,2
implement,18
implementation,29
implemented,18
implicates,1
implication,13
implications,45
implicit,12
implied,18
implies,20
imply,15
import,1
importance,104
important,407
importantly,14
imported,5
importers,2
imports,26
impose,21
imposed,38
imposing,3
impossible,72
impressed,17
impression,44
impressions,1
impressive,30
imprisoned,2
imprisonment,17
improbable,1
improperly,2
improve,65
improved,49
improvement,44
improvements,24
improving,19
in,20604
in-depth,1
in-house,1
in-kind,2
ina,1
inability,12
inaccordancewith,20
inactive,1
inaddition,45
inadditionto,34
inadequate,26
inappropriate,16
inaugural,9
inaugurated,1
inauguration,1
inc,78
incase,22
incentive,14
incentives,10
inch,23
inchargeof,17
inches,29
incidence,17
incident,42
incidentally,11
incidents,18
incite,1
inclined,13
include,167
included,138
includes,74
including,289
inclusion,12
income,121
incomes,17
inconclusive,3
inconjunctionwith,13
inconnectionwith,16
inconvenienced,2
incorporate,11
incorporated,19
incorporation,1
increase,187
increased,141
increases,45
increasing,89
increasingly,69
incredible,13
incredulity,1
increments,1
incriminatory,1
incumbent,1
incurred,12
incursion,4
indeed,194
indefinitely,1
independence,51
independent,102
independently,16
index,56
india,50
indian,53
indiana,2
indianapolis,2
indians,19
indicate,44
indicated,55
indicates,28
indicating,16
indication,26
indications,1
indicative,1
indicator,2
indicators,13
indicted,7
indictment,12
indictments,3
indifference,1
indirect,20
indirectly,12
indispensable,1
individual,192
individually,11
individuals,82
indoors,1
induced,12
industrial,122
industrial-area,1
industrialist,1
industrials,4
industries,49
industry,225
ineffective,1
inerrancy,1
inerrantists,1
inert,1
inevitability,2
inevitable,30
inevitably,31
inf,2
infant,17
infantry,4
infavourof,36
infected,1
infection,27
infections,1
inference,1
infiltration,2
inflation,47
inflationary,2
inflicted,1
influence,117
influenced,26
influences,14
influencing,1
influential,21
influenza,1
info,1
inform,16
informal,26
informant,1
informants,1
information,404
informed,35
infra-Afghan,1
infrastructure,2
infrontof,66
infusion,1
ingeneral,42
ingenuity,1
ingram,1
ingredients,13
inhabitants,16
inhalation,2
inherent,13
inheritance,12
inherited,13
initial,63
initially,42
initiate,1
initiated,13
initiative,46
initiatives,20
inject,1
injection,10
injunction,1
injure,1
injured,47
injuries,33
injuring,2
injury,52
injustice,2
inland,13
inlinewith,12
inmate,1
inmates,4
inn,15
inner,45
innocence,3
innocent,39
innovation,17
innovative,10
inorder,131
inpart,21
inparticular,67
input,32
inquest,3
inquiry,40
inrelationto,46
inrespectof,29
inresponseto,20
inscription,1
insearchof,10
insects,14
inshort,13
inside,146
insider-trading,1
insight,15
insist,19
insisted,40
insistence,2
insolvent,1
insomnia,1
inspected,2
inspection,20
inspector,31
inspectors,2
inspiration,16
inspired,17
inspiteof,28
instability,2
installation,13
installations,1
installed,24
installing,2
instance,20
instances,17
instant,12
instantly,16
instead,90
insteadof,72
instigator,1
instinct,12
institute,62
institutes,1
institution,51
institutional,20
institutionalized,1
institutions,70
instructed,12
instruction,23
instructions,36
instrument,28
instrumental,1
instruments,33
insufficient,16
insulation,2
insupportof,11
insurance,79
insure,1
insurgencies,1
insurgency,2
insurgents,2
insurrection,1
intact,13
intake,12
integral,12
integrated,18
integration,24
integrity,17
intel,12
intellectual,25
intellectuals,1
intelligence,38
intelligent,19
intemediate,1
intend,21
intended,85
intends,11
intense,24
intensely,2
intensified,1
intensity,19
intensive,20
intent,15
intention,49
intentionally,1
intentions,16
interaction,23
interactions,11
intercede,1
interceptors,1
intercom,2
interest,287
interest-free,1
interested,95
interesting,97
interests,110
interface,17
interfere,12
interfered,2
interference,15
interfering,3
interim,22
interior,34
intermediate,13
intermediate-,1
intermediate-range,2
intermsof,102
intern,1
internacional,2
internal,74
international,266
internationally,1
interplay,1
interpret,13
interpretation,45
interpretations,11
interpreted,21
interpreter,2
interrupted,14
intersection,1
intersections,1
interstate,3
interval,14
intervals,17
intervene,2
intervening,1
intervention,36
interview,61
interviewed,18
interviewing,1
interviews,28
inthat,18
inthelightof,18
intimate,12
intimidatory,1
into,1738
intouchwith,13
intoxicated,1
intra-Afghan,1
introduce,36
introduced,91
introducing,18
introduction,66
introductions,1
introductory,1
intruders,1
ints,1
inundated,1
invaders,2
invariably,16
invasion,21
invectives,1
invented,12
invention,11
inventories,2
invest,18
invested,15
investigate,35
investigated,17
investigating,23
investigation,86
investigations,21
investigative,1
investigator,4
investigators,9
investment,118
investments,16
investor,2
investors,31
inviewof,15
invigorate,2
invisible,13
invitation,21
invite,12
invited,46
invites,3
inviting,1
invoke,1
involuntary,1
involve,43
involved,222
involvement,45
involves,41
involving,47
iowa,10
ipswich,12
ira,28
iran,54
iranian,38
iranians,4
iraq,64
iraqi,45
iraqis,3
iredia,1
ireland,115
irish,67
irishman,1
iriving,1
iron,46
irrelevant,14
irrespective,1
irvine,3
irving,1
irwin,1
is,18577
isabel,13
islamic,16
island,76
islands,38
isle,14
isles,1
isn,4
isolated,30
isolation,19
israel,63
israeli,36
israelis,2
israelites,1
issue,189
issued,75
issues,137
issuing,3
isuzu,1
it,11369
italian,43
italy,52
item,38
items,69
ithaca,1
itinerant,1
its,1787
itself,247
ittihad,2
iv,28
ivan,3
ivana,1
izod,1
izvestia,2
j,86
ja,1
jabalia,1
jacek,1
jack,67
jacket,31
jackson,58
jacksonville,1
jacobs,1
jaffa,1
jail,31
jailed,2
jake,1
jamal,1
james,130
jameson,2
jams,2
jan,53
jane,42
january,119
japan,74
japanese,87
jason,11
javier,6
jaw,11
jazz,10
jean,31
jeane,1
jeanine,1
jeans,14
jennifer,8
jenny,18
jeopardized,2
jeopardizes,1
jeopardizing,1
jerris,1
jersey,16
jerusalem,11
jesse,9
jesus,56
jet,15
jets,5
jewellery,13
jewelry,1
jewish,23
jews,19
jim,55
jimmy,25
jinhua,1
joan,19
joao,1
joaquin,1
job,243
jobs,114
joe,50
joellen,1
joffrey,33
johannesburg,1
john,362
johnny,15
johns,1
johnson,42
join,80
joined,80
joining,22
joint,75
jointly,11
joke,22
joked,1
jokes,12
jomo,1
jonathan,16
jones,51
jooss,1
jordan,20
jordanian,3
jorge,2
jose,6
josef,1
joseph,34
journal,27
journalist,17
journalists,26
journals,10
journey,48
joy,24
joyce,13
jp,1
jr,17
juan,2
judge,101
judged,17
judgement,25
judges,28
judgeship,3
judging,1
judgment,34
judgments,1
judicial,27
judiciary,1
juice,17
julia,15
julian,4
julie,14
juliet,13
july,137
jump,16
jumped,25
jumping,1
junction,18
june,171
juneda,1
junior,31
juniors,1
junsheng,1
jurisdiction,22
jurisdictions,1
juror,4
jurors,7
jury,52
just,1345
just-ended,1
justabout,14
justice,96
justices,1
justification,19
justified,22
justify,21
justin,2
juvenile,1
k,25
kabul,4
kafr,1
kairys,3
kalamazoo,2
kaliakandipara,1
kane,4
kang,3
kansas,7
kaplan,1
karabakh,2
karen,18
karlsruhe,1
kaskel,1
kate,24
katherine,11
kathy,1
kearney,2
keen,37
keep,300
keeper,14
keeping,66
keeps,27
keeton,6
keith,28
kelly,21
kemp,3
ken,31
kendol,1
kennedy,22
kenneth,16
kennith,1
kenosha,2
kent,27
kentucky,1
kenya,15
kenyans,1
kenyatta,1
kept,157
kernes,1
keven,1
kevin,26
key,139
keynes,10
keynote,1
keys,23
keystone,1
khamanei,1
khan,1
kibble,6
kick,13
kickback,2
kickbacks,4
kicked,17
kid,17
kidding,1
kidnapped,4
kidnappers,1
kidnapping,3
kidney,3
kids,50
kidsnet,1
kieley,4
kill,51
killed,142
killer,17
killing,48
killings,2
kilometres,11
kilotons,1
kim,13
kind,245
kinds,47
king,168
kingdom,67
kingery,1
kings,15
kingstown,1
kinky,1
kinnock,15
kirk,1
kirkpatrick,1
kirkuk,2
kiss,27
kissed,18
kissing,1
kissinger,1
kit,18
kitchen,86
kkk,1
klan,1
klugherz,6
km,14
knee,21
knees,30
knew,276
knife,28
knight,4
knit,11
knitting,10
knock,13
knocked,25
knots,1
know,1266
knowing,48
knowingly,1
knowledge,150
knowledgeable,2
known,278
knows,85
koch,1
komsomolskaya,2
kong,34
konstantin,1
koppers,1
korea,19
korean,15
korosso,1
kosh,1
kostmayer,3
kozyrev,2
kremlin,3
krieger,5
krugersdrop,1
kuehn,3
kurdish,13
kurdistan,4
kurdo,2
kurds,4
kurt,1
kuwait,19
kuwaiti,4
kwaiben,1
kwangju,2
l,41
la,60
lab,1
label,19
labeled,1
labelled,12
labels,12
labor,15
laboratories,10
laboratory,27
labored,1
labour,268
lace,12
lack,112
lacked,13
lacking,16
lad,20
ladder,13
ladies,33
lads,15
lady,99
lafayette,1
lagos,2
lagunilla,2
laid,61
laid-off,1
lake,48
lakes,15
lakota,1
lamb,11
lamented,1
lamont,12
lamp,17
lancashire,17
lancaster,12
lance,2
land,237
landed,21
landfill,1
landfills,1
landing,18
landlord,28
landry,1
lands,22
landscape,33
landslide,2
lane,43
language,190
languages,35
lanka,2
lankan,2
lankans,1
lap,13
lapel,1
laramie,1
large,356
large-capital,1
large-scale,11
largely,79
larger,80
larger-than-expected,1
largest,75
larouche,15
larry,4
las,1
lasee,1
laser,13
laserphotos,1
lashed,1
last,833
lasted,18
lasting,3
late,219
late-afternoon,1
late-term,1
later,450
latest,77
latin,25
latter,78
latvia,1
latvian,2
latvians,1
lauded,1
laugh,38
laughed,49
laughing,24
laughter,23
launch,47
launched,58
launcher,1
launches,3
launching,1
launder,1
laundering,1
laura,25
lauren,1
laurence,1
lava,1
law,298
lawbreaking,3
lawmaker,7
lawmakers,13
lawman,1
lawn,12
lawrence,22
laws,61
lawsuit,7
lawsuits,2
lawton,1
lawyer,40
lawyers,32
laxalt,1
lay,94
layer,26
layers,14
laying,13
layoffs,3
layout,12
lazy,1
lbj,1
le,27
lead,168
lead-centered,1
leader,118
leaders,115
leadership,55
leading,122
leads,38
leaf,15
leaflet,15
league,87
leahy,2
leak,5
leaked,1
leaking,1
leaned,23
leaning,14
learn,86
learned,50
learning,97
learnt,22
lease,21
least,73
leather,26
leave,219
leaves,70
leaving,103
lebanon,17
lecture,18
lecturer,1
lectures,15
led,167
ledgers,1
lee,42
leeds,48
leery,1
leesburg,1
leeson,3
left,498
leftist,12
leftists,1
leg,53
legacy,14
legal,145
legalize,1
legally,12
legend,12
legislation,85
legislative,34
legislators,2
legislature,9
legislatures,1
legitimate,22
legitimately,1
legs,68
lehman,1
leicester,19
leisure,29
lemon,12
lend,13
length,72
lengthened,1
lengths,13
lengthy,17
leniency,1
lenihan,1
leonard,18
leonid,1
leopard,1
lerida,2
les,13
less,359
less-than-honorable,1
lesser,21
lesson,23
lessons,24
lessthan,40
let,359
letalone,13
letter,149
letterman,1
letters,84
letting,23
leukemia,2
level,274
levels,130
lever,1
leverage,2
levied,1
levin,31
levine,1
lewin,2
lewis,37
lexical,11
li,3
liability,42
liable,22
liaison,12
libano,1
liberal,60
liberals,2
liberated,1
liberation,28
liberty,16
libraries,22
library,82
libya,2
libyan,1
licence,36
licences,1
license,1
licenses,2
lid,11
lie,44
lied,1
lien,1
lies,55
life,591
lifeguard,2
lifeguards,1
lifespan,37
lifestyle,12
lifestyles,2
lifetime,18
lift,44
lifted,40
lifting,12
light,220
lighting,18
lightly,20
lightning,2
lights,47
like,1588
liked,59
likelihood,12
likely,235
likened,2
likes,21
likewise,12
liking,1
lily,14
lily-white,1
limbo,1
limbs,11
limit,54
limitations,18
limited,111
limiting,2
limits,32
limo,1
limousine,1
linda,14
lindbergh,1
lindsay,4
line,240
linear,13
lined,16
lines,105
lingering,1
linguistic,25
link,58
linked,44
linking,14
links,38
lion,12
lip,16
lip-synched,1
lips,50
lipstick,1
liquefied,1
liquid,25
lisa,14
lisandro,1
lisbon,2
list,120
listed,32
listen,57
listened,24
listening,36
listing,1
listless,1
lists,26
lit,25
litany,1
literacy,2
literally,22
literary,34
literature,54
litigating,2
litman,3
little,562
live,177
live-fire,1
lived,85
lively,15
liver,24
liverpool,55
lives,114
living,176
livings,1
liz,17
lloyd,26
load,26
loaded,13
loads,15
loan,57
loaned,1
loaning,1
loans,31
lobbed,1
lobby,1
lobbying,1
lobbyists,1
local,494
locally,19
locate,2
located,29
location,42
locations,15
loch,13
locicero,2
lock,15
locked,26
log,11
logic,23
logical,24
lolley,1
london,366
lone,2
lonely,18
long,554
long-expected,2
long-range,4
long-standing,1
long-term,47
longer,80
longest,2
longing,1
longstanding,2
longtime,4
look,555
look-alike.'',1
looked,361
looking,274
lookouts,1
looks,121
loose,28
loose-knit,1
loosest,1
loot,1
lord,166
lords,35
lorry,13
los,33
lose,68
losers,1
losing,39
loss,123
losses,39
lost,211
lot,256
lothian,11
lots,45
lott,3
loud,16
loudly,11
louis,30
louise,15
louisiana,5
lounge,14
love,239
loved,53
lovely,63
lover,18
lovers,12
loves,12
low,169
low-budget,1
low-end,2
low-income,2
lowcountry,2
lower,117
lowered,14
lowest,20
loyal,17
loyalists,1
loyalty,17
lt,5
ltd,66
luc,1
luck,32
luckier,1
lucky,42
lucy,27
ludicrous,1
luggage,2
lughud,10
luis,1
luke,35
lukman,1
lull,1
lulu,4
lumbee,6
lumberton,3
luminous,1
lump,11
lunch,56
luncheon,1
lung,4
lurched,1
luther,1
luxurious,1
lying,48
lymphocytic,1
lynch,6
lyndon,1
lynn,1
lyric,1
m,116
maastricht,12
macaraig,2
macarthur,1
macdonald,10
machete,1
machine,88
machinery,26
machines,50
machinists,1
mackintosh,1
macon,1
macy,1
mad,32
madame,11
made,1017
madison,5
madly,1
madrid,14
magazine,50
magazines,17
magdalena,1
maggie,27
magic,34
magistrate,2
magistrates,22
magnetic,15
magnificent,20
magnitudean,1
maguire,5
mahallati,5
maids,2
mail,40
mailed,1
main,255
maine,1
mainland,22
mainly,75
mainstream,2
maintain,60
maintained,42
maintaining,21
maintains,1
maintenance,42
maj,3
majed,1
majestic,1
majesty,11
major,323
majority,116
make,845
make-up,13
maker,16
makers,23
makes,170
making,293
malcolm,19
male,113
males,22
malfitano,1
malfunction,2
malibu,3
mall,1
malla,1
maloney,4
man,647
manage,41
managed,78
management,221
manager,146
managerial,13
managers,58
manages,2
managing,34
managua,5
manchester,50
mandatory,2
maneuvered,1
maneuvering,1
manford,3
manger,2
manhattan,12
manifestation,1
manila,1
manizales,3
manned,2
manner,62
manor,13
mansion,1
manslaughter,8
manson,3
manteles,1
manual,24
manuel,9
manufacture,13
manufacturer,18
manufacturers,32
manufacturing,42
many,954
map,40
maples,1
maps,18
marathon,1
marble,15
marble-size,1
marc,1
march,221
marched,11
marchers,3
marches,1
marciniak,4
marconi,8
marcos,1
marcus,12
margaret,40
margin,17
marginal,22
margins,12
margurite,1
maria,22
maricopa,1
marie,20
marijuana,1
marine,28
mario,4
mariona,2
mark,129
marked,67
market,328
market-oriented,1
marketing,51
marketplace,1
markets,61
markham,6
marks,29
marlene,1
marlin,5
marquette,1
marriage,81
marriages,1
married,102
marrow,4
marry,27
marshal,1
marshall,15
marta,1
martin,57
martinez,6
martyrs,1
marvellous,18
marx,19
marxist,17
mary,72
maryanne,1
maryland,3
mask,13
mass,75
mass-circulation,1
massachusetts,7
massacre,1
massed,1
masses,13
massive,53
massud,2
master,62
masterpiece,1
masters,18
maswa,1
match,98
matched,16
matches,24
matching,1
mate,18
material,138
materialize,1
materials,72
materiel,1
mates,6
mathematical,13
mathematics,20
matrix,14
matsu,3
matter,219
matters,86
matthew,26
mature,15
maturity,14
maureen,1
maurice,10
mausoleum,1
max,13
maximum,52
maxwell,16
may,1349
maybe,106
mayor,36
mayors,2
mazda,1
mazura,1
mccann,2
mccarthy,1
mcclure,1
mcfarlane,2
mcgrath,2
mcguinn,1
mckay,2
mckissick,1
mclean,1
mcmuffin,1
md,4
me,1417
meal,48
meals,24
mean,439
meaning,82
meaningful,11
meanings,15
means,245
meant,116
meantime,15
meanwhile,65
measure,79
measured,34
measurement,17
measurements,14
measures,67
measuring,14
meat,37
mecham,44
mechanic,1
mechanical,20
mechanics,1
mechanism,29
mechanisms,20
medal,13
medallion,1
medals,6
meddling,1
media,85
median,1
mediated,1
mediator,3
medical,105
medication,1
medicinal,1
medicine,30
medieval,25
mediterranean,1
medium,25
medium-range,1
meese,21
meet,166
meeting,277
meetings,62
meets,17
megawatts,2
meier,1
mekhak,1
melt,1
melting,2
meltzer,2
melvin,2
member,196
members,349
membership,53
memo,2
memorial,18
memories,26
memory,77
memos,3
memphis,1
men,414
mental,60
mentally,20
mention,49
mentioned,70
mentioning,1
mentors,1
menu,16
mercado,1
mercantile,1
mercer,1
merchant,22
merchants,13
mercury,1
mercy,11
mere,34
merely,77
merge,2
merger,17
merging,1
merited,1
merits,1
merrill,6
merseyside,11
merv,1
mess,20
message,74
messages,24
met,160
metal,47
metals,10
meteorite,4
meteorologist,2
meters,1
method,92
methods,90
metres,34
metric,4
metropolitan,21
mexia,1
mexican,1
mexico,19
mezzogiorno,1
mhm,75
miami,11
mice,10
mich,3
michael,106
michel,3
michigan,26
mick,15
microsoft,20
mid,15
